REGION,Region,LOCATION,Country,INC,Income,VAR,Variable,TIME,Year,Value,Flag Codes,Flags
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,22,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,34.9,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.25,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,70,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,16.8,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,66.7,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,42.2,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,49.7,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,2.86,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0.25,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,28,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,13.5,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,115.2,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,15.4,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,48.7,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,22,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,34.9,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.25,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,70,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,16.8,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,66.7,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,42.2,,
AME,Americas,BHS,Bahamas,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
AME,Americas,BHS,Bahamas,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0,,
AME,Americas,BHS,Bahamas,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.5,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,105.4,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.25,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0.75,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,51.6,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,12.8,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
AME,Americas,BHS,Bahamas,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.5,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,105.4,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.25,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,0.75,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,51.6,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,12.8,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,BHS,Bahamas,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,DF_HR_LAW,Law,2019,2019,1,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,DF_IN_LAW,Law,2019,2019,1,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,105.7,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.25,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.25,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,34.2,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,17,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,7.5,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0.75,,
ASI,Asia,BHR,Bahrain,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.75,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,DF_HR_LAW,Law,2019,2019,1,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,DF_IN_LAW,Law,2019,2019,1,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,105.7,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.25,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.25,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,34.2,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,17,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,7.5,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0.75,,
ALL,All regions,BHR,Bahrain,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.75,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.75,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,3.77,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,DF_IN_LAW,Law,2019,2019,1,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,28.3,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,53.3,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104.4,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_SAL_PRACT,Practice,2019,2019,4.6,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,38.4,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,46,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,10.7,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.25,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,66.3,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,20.3,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,66.9,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.75,,
ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,50.6,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.75,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,3.77,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,DF_DV_LAW,Law,2019,2019,1,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,DF_IN_LAW,Law,2019,2019,1,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,28.3,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,53.3,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,104.4,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.75,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,12,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_SAL_PRACT,Practice,2019,2019,4.6,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,38.4,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,46,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,10.7,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.25,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,66.3,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,20.3,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,66.9,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.75,,
ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,50.6,,
AME,Americas,BRB,Barbados,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
AME,Americas,BRB,Barbados,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0,,
AME,Americas,BRB,Barbados,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
AME,Americas,BRB,Barbados,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
AME,Americas,BRB,Barbados,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,3.3,,
AME,Americas,BRB,Barbados,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
AME,Americas,BRB,Barbados,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,102.5,,
AME,Americas,BRB,Barbados,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.25,,
AME,Americas,BRB,Barbados,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,19.9,,
AME,Americas,BRB,Barbados,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
AME,Americas,BRB,Barbados,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
AME,Americas,BRB,Barbados,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
AME,Americas,BRB,Barbados,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
AME,Americas,BRB,Barbados,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,48.6,,
AME,Americas,BRB,Barbados,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
AME,Americas,BRB,Barbados,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
AME,Americas,BRB,Barbados,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,16.7,,
AME,Americas,BRB,Barbados,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0.75,,
AME,Americas,BRB,Barbados,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,BRB,Barbados,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,BRB,Barbados,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0,,
ALL,All regions,BRB,Barbados,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,3.3,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,102.5,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0.25,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,19.9,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0.25,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,48.6,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0.75,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,16.7,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0.75,,
ALL,All regions,BRB,Barbados,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.75,,
EUR,Europe,BLR,Belarus,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,31.8,,
EUR,Europe,BLR,Belarus,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,1.93,,
EUR,Europe,BLR,Belarus,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,4.1,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,25,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,106.2,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,7,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,53.6,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,9,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,46,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,65.3,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,34.5,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,67.9,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
EUR,Europe,BLR,Belarus,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,54.6,,
ALL,All regions,BLR,Belarus,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.75,,
ALL,All regions,BLR,Belarus,AIC,All income groups,DF_HR_ATT,Attitudes,2019,2019,31.8,,
ALL,All regions,BLR,Belarus,AIC,All income groups,DF_HR_PRACT,Practice,2019,2019,1.93,,
ALL,All regions,BLR,Belarus,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,DF_IN_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RPI_VAW_ATT,Attitudes,2019,2019,4.1,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RPI_VAW_PRACT,Practice,2019,2019,25,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RPI_MW_PRACT,Practice,2019,2019,106.2,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RPI_RA_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RPI_RA_PRACT,Practice,2019,2019,7,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR_SAFS_PRACT,Practice,2019,2019,53.6,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR_WR_LAW,Law,2019,2019,1,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR_WR_ATT,Attitudes,2019,2019,9,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR_WR_PRACT,Practice,2019,2019,46,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_PV_LAW,Law,2019,2019,0.5,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_PV_ATT,Attitudes,2019,2019,65.3,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_PV_PRACT,Practice,2019,2019,34.5,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_FM_PRACT,Practice,2019,2019,67.9,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_AJ_LAW,Law,2019,2019,0.25,,
ALL,All regions,BLR,Belarus,AIC,All income groups,RCL_AJ_PRACT,Practice,2019,2019,54.6,,
AME,Americas,BLZ,Belize,AIC,All income groups,DF_HR_LAW,Law,2019,2019,0.5,,
AME,Americas,BLZ,Belize,AIC,All income groups,DF_DV_LAW,Law,2019,2019,0,,
